participant;condition;cb;date;exp_name;frame_rate;training_vts;enable_ib;trial_nr;block_nr;stim;action;premature;response;correct_resp;correct;task_sel;rt;fb_delay;fb_delay_index;ib_estimation;ib_rt;ib_start
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;70;2;triangle_left;1;0;w;w;1;1;1.8247945;0.9;70;8;0.827;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;71;2;circle_middle;1;0;o;o;1;2;1.8819068;0.9;71;9;1.285;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;0;3;circle_right;1;0;o;o;1;2;1.9956789;0.6;0;5;2.2;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;1;3;square_right;1;0;k;k;1;2;1.8928345;0.6;1;7;2.834;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;2;3;square_middle;1;0;d;d;1;1;2.1671766;0.3;2;8;2.076;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;3;3;square_middle;1;0;d;d;1;1;1.8998028;0.9;3;7;2.998;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;4;3;triangle_right;1;0;lalt;lalt;1;1;1.9149217;0.9;4;8;2.884;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;5;3;triangle_middle;1;0;ralt;ralt;1;2;1.9053705;0.6;5;8;1.796;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;6;3;square_middle;1;0;k;k;1;2;1.9250328;0.3;6;6;2.868;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;7;3;triangle_middle;1;0;ralt;ralt;1;2;1.9529047;0.3;7;7;1.557;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;8;3;triangle_right;1;0;lalt;lalt;1;1;2.1983951;0.9;8;9;1.786;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;9;3;square_right;1;0;k;k;1;2;2.4072888;0.6;9;10;3.291;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;10;3;circle_middle;1;0;o;o;1;2;1.8419449;0.6;10;10;2.256;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;11;3;triangle_left;1;0;w;w;1;1;1.8793302;0.9;11;9;1.997;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;12;3;triangle_left;1;0;ralt;ralt;1;2;2.1157903;0.9;12;10;1.232;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;13;3;triangle_left;1;0;ralt;ralt;1;2;2.6628839;0.9;13;10;2.557;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;14;3;square_middle;1;0;d;d;1;1;1.8404467;0.6;14;8;1.955;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;15;3;circle_left;1;0;w;w;1;1;2.1234835;0.3;15;7;2.327;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;16;3;triangle_left;1;0;ralt;ralt;1;2;1.8425043;0.3;16;4;1.973;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;17;3;circle_right;1;0;o;o;1;2;2.1609561;0.3;17;4;2.031;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;18;3;triangle_middle;1;0;k;ralt;0;2;3.2542695;0.3;18;3;6.875;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;19;3;circle_left;1;0;o;o;1;2;2.9406228;0.9;19;6;3.292;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;20;3;triangle_right;1;0;w;lalt;0;1;2.050489;0.3;20;6;4.644;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;21;3;square_right;1;0;lalt;lalt;1;1;1.8270852;0.9;21;7;1.302;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;22;3;triangle_left;1;0;w;w;1;1;1.93301;0.6;22;7;1.9;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;23;3;square_left;1;0;w;w;1;1;1.8260832;0.6;23;5;2.24;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;24;3;square_left;1;0;k;k;1;2;2.0006641;0.9;24;8;2.399;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;25;3;triangle_right;1;0;ralt;ralt;1;2;2.2046449;0.3;25;7;2.154;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;26;3;square_left;1;0;k;k;1;2;2.1257268;0.6;26;8;2.521;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;27;3;circle_middle;1;0;o;o;1;2;2.0169458;0.3;27;6;1.843;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;28;3;circle_left;1;0;o;o;1;2;1.8443304;0.9;28;9;1.768;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;29;3;square_right;1;0;lalt;lalt;1;1;1.927397;0.3;29;6;2.186;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;30;3;circle_right;1;0;lalt;lalt;1;1;2.162633;0.6;30;5;2.256;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;31;3;circle_right;1;0;o;o;1;2;1.7959704;0.9;31;9;2.461;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;32;3;circle_right;1;0;o;o;1;2;2.5116832;0.6;32;7;2.264;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;33;3;triangle_middle;1;0;k;ralt;0;2;2.0339584;0.3;33;7;2.442;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;34;3;square_middle;1;0;k;k;1;2;2.1309548;0.6;34;6;2.337;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;35;3;triangle_left;1;0;w;w;1;1;1.8336443;0.9;35;9;2.261;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;36;3;square_left;1;0;w;w;1;1;2.3907547;0.9;36;10;2.751;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;37;3;circle_right;1;0;lalt;lalt;1;1;1.9247751;0.3;37;9;1.345;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;38;3;circle_middle;1;0;d;d;1;1;2.0375554;0.6;38;6;2.324;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;39;3;triangle_left;1;0;ralt;ralt;1;2;2.8802046;0.9;39;7;1.541;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;40;3;triangle_middle;1;0;ralt;ralt;1;2;2.0436508;0.3;40;5;1.719;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;41;3;circle_right;1;0;o;o;1;2;1.9805414;0.3;41;5;2.446;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;42;3;square_right;1;0;k;k;1;2;2.1399172;0.6;42;6;1.808;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;43;3;triangle_middle;1;0;d;d;1;1;1.8474179;0.9;43;8;2.544;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;44;3;triangle_middle;1;0;d;d;1;1;1.8303617;0.6;44;10;2.025;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;45;3;square_left;1;0;w;w;1;1;1.8321862;0.6;45;8;1.3;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;46;3;circle_left;1;0;o;o;1;2;1.8196512;0.6;46;7;1.884;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;47;3;square_middle;1;0;k;k;1;2;2.4755064;0.3;47;5;1.231;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;48;3;triangle_middle;1;0;ralt;ralt;1;2;2.0409735;0.3;48;4;1.091;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;49;3;circle_middle;8;1;o;NA;-1;-1;1.0759975;0.9;49;-1;-1;-1
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;50;3;circle_middle;1;0;o;o;1;2;1.8793386;0.9;50;10;1.637;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;51;3;circle_left;1;0;w;w;1;1;1.8230913;0.9;51;8;1.878;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;52;3;triangle_middle;1;0;d;d;1;1;2.0420859;0.6;52;7;1.421;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;53;3;triangle_middle;1;0;ralt;ralt;1;2;1.8987431;0.3;53;4;2.413;8
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;54;3;triangle_right;1;0;ralt;ralt;1;2;2.1320899;0.9;54;6;2.221;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;55;3;square_middle;1;0;d;d;1;1;2.3356049;0.6;55;7;1.06;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;56;3;circle_left;1;0;w;w;1;1;2.1673269;0.9;56;7;1.861;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;57;3;square_right;1;0;lalt;lalt;1;1;2.1683693;0.3;57;2;1.76;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;58;3;square_right;1;0;k;k;1;2;2.1907432;0.9;58;6;2.628;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;59;3;circle_left;1;0;o;o;1;2;2.0880196;0.3;59;4;1.538;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;60;3;triangle_left;1;0;w;w;1;1;1.8662651;0.6;60;5;0.851;4
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;61;3;square_left;1;0;w;w;1;1;1.7889084;0.6;61;4;1.546;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;62;3;circle_right;1;0;lalt;lalt;1;1;1.8575738;0.3;62;6;1.939;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;63;3;square_right;1;0;k;k;1;2;1.894785;0.3;63;5;1.27;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;64;3;circle_left;1;0;o;o;1;2;1.8725192;0.6;64;6;2.654;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;65;3;square_left;1;0;k;k;1;2;2.0759556;0.6;65;6;2.419;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;66;3;triangle_right;1;0;ralt;ralt;1;2;2.1810147;0.9;66;10;1.864;6
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;67;3;triangle_left;1;0;w;w;1;1;1.7695281;0.3;67;3;1.078;3
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;68;3;triangle_right;1;0;ralt;ralt;1;2;1.9653421;0.3;68;6;1.259;5
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;69;3;triangle_middle;1;0;d;d;1;1;1.8174034;0.6;69;6;2.34;2
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;70;3;triangle_left;1;0;w;w;1;1;2.0594856;0.9;70;8;2.144;7
1010;0;1;2023-11-24_14h53.08.361;BHT_VTS;59.99077342;0;1;71;3;circle_middle;1;0;o;o;1;2;2.0097843;0.9;71;9;2.394;5
