participant;condition;cb;date;exp_name;frame_rate;training_vts;enable_ib;trial_nr;block_nr;stim;action;premature;response;correct_resp;correct;task_sel;rt;fb_delay;fb_delay_index;ib_estimation;ib_rt;ib_start
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;61;2;square_left;1;0;d;d;1;2;1.7039535000221804;0.9;61;4;0.746;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;62;2;triangle_right;1;0;w;w;1;2;1.7843009000062011;0.6;62;5;1.282;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;63;2;square_left;8;1;w;NA;-1;-1;1.35958920000121;0.6;63;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;64;2;square_right;1;0;d;d;1;2;1.7664765000226907;0.9;64;8;0.992;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;65;2;square_middle;1;0;d;d;1;2;2.246793099970091;0.3;65;7;1.207;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;66;2;circle_right;1;0;lalt;lalt;1;2;1.7763348000007682;0.6;66;8;0.802;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;67;2;triangle_right;1;0;w;w;1;2;1.7413911999901757;0.6;67;4;0.756;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;68;2;circle_middle;1;0;d;lalt;0;2;1.842659600020852;0.9;68;5;0.851;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;69;2;square_middle;1;0;d;d;1;2;1.7288193000131287;0.3;69;5;0.954;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;70;2;square_left;1;0;d;d;1;2;1.7146493999753147;0.3;70;3;0.952;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;71;2;circle_right;1;0;lalt;lalt;1;2;1.821821799967438;0.9;71;7;1.204;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;0;3;circle_left;1;0;lalt;lalt;1;2;1.7129176000016741;0.6;0;4;0.502;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;1;3;triangle_middle;1;0;w;w;1;2;1.7837620999780484;0.3;1;1;0.912;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;2;3;square_middle;1;0;d;d;1;2;1.7986927999882028;0.3;2;2;1.131;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;3;3;square_left;1;0;d;d;1;2;1.9822160999756306;0.9;3;4;0.998;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;4;3;circle_left;1;0;lalt;lalt;1;2;1.806673699989915;0.9;4;8;2.178;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;5;3;circle_middle;1;0;k;k;1;1;2.1637853999854997;0.6;5;5;2.438;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;6;3;triangle_left;1;0;w;w;1;2;2.2957427999936044;0.6;6;4;1.137;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;7;3;triangle_left;1;0;ralt;ralt;1;1;1.5391434999764897;0.3;7;1;1.199;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;8;3;square_middle;1;0;k;k;1;1;1.7060897999908775;0.9;8;7;0.875;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;9;3;triangle_left;1;0;ralt;ralt;1;1;1.7359493999974802;0.9;9;9;0.897;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;10;3;triangle_middle;1;0;k;k;1;1;1.8633144000195898;0.9;10;8;0.49;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;11;3;square_right;1;0;o;o;1;1;1.7036508999881335;0.3;11;4;0.96;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;12;3;triangle_middle;1;0;w;w;1;2;1.68807040003594;0.3;12;1;0.744;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;13;3;circle_left;1;0;lalt;lalt;1;2;1.6447263000300154;0.6;13;7;0.945;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;14;3;circle_right;1;0;lalt;lalt;1;2;1.7804269000189379;0.3;14;3;0.744;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;15;3;triangle_middle;1;0;w;w;1;2;1.7296143000130542;0.6;15;6;0.816;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;16;3;circle_middle;1;0;lalt;lalt;1;2;1.6222663999651559;0.9;16;6;0.501;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;17;3;circle_left;1;0;lalt;lalt;1;2;1.8290917999693193;0.6;17;6;0.713;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;18;3;circle_right;1;0;lalt;lalt;1;2;1.7265578999649733;0.3;18;3;0.8;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;19;3;square_middle;1;0;k;k;1;1;1.7040548999793828;0.6;19;4;1.09;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;20;3;triangle_middle;1;0;k;k;1;1;1.5446773000294343;0.6;20;5;0.8;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;21;3;square_middle;8;1;k;NA;-1;-1;1.4389961999841034;0.3;21;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;22;3;circle_left;1;0;lalt;lalt;1;2;1.757421999995131;0.9;22;9;1.007;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;23;3;circle_right;1;0;o;o;1;1;1.671514699992258;0.3;23;1;0.718;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;24;3;square_right;8;1;o;NA;-1;-1;1.4011203000554815;0.6;24;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;25;3;square_left;1;0;ralt;ralt;1;1;1.7230575999710709;0.9;25;6;0.639;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;26;3;circle_right;1;0;o;o;1;1;1.754221500013955;0.9;26;3;1.252;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;27;3;circle_left;8;1;ralt;NA;-1;-1;1.458741199981887;0.9;27;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;28;3;circle_left;1;0;ralt;ralt;1;1;3.9305759000126272;0.6;28;7;1.0;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;29;3;triangle_right;1;0;o;o;1;1;1.7736958999885246;0.6;29;6;0.968;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;30;3;triangle_right;8;1;o;NA;-1;-1;1.4623906000051647;0.3;30;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;31;3;circle_left;1;0;w;lalt;0;2;1.6050793000031263;0.6;31;5;1.368;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;32;3;circle_middle;8;1;lalt;NA;-1;-1;1.3224886999814771;0.3;32;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;33;3;circle_right;1;0;lalt;lalt;1;2;1.8646181999938563;0.3;33;3;0.677;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;34;3;circle_middle;1;0;lalt;lalt;1;2;2.074334100005217;0.9;34;5;0.947;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;35;3;triangle_right;1;0;o;o;1;1;1.8909531999961473;0.9;35;10;0.861;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;36;3;triangle_middle;1;0;k;k;1;1;1.8848663999815471;0.9;36;9;0.905;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;37;3;triangle_right;1;0;o;o;1;1;2.231600900006015;0.9;37;8;0.716;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;38;3;square_right;1;0;o;o;1;1;1.7775926999747753;0.3;38;3;1.018;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;39;3;square_left;1;0;ralt;ralt;1;1;1.7889344999566674;0.9;39;7;0.69;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;40;3;triangle_left;1;0;w;w;1;2;1.6826488000224344;0.6;40;4;0.916;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;41;3;circle_middle;1;0;lalt;lalt;1;2;1.7111649999860674;0.6;41;4;0.81;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;42;3;circle_right;1;0;lalt;lalt;1;2;1.6301296000019647;0.3;42;2;0.747;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;43;3;square_left;1;0;d;d;1;2;1.5839848999748938;0.6;43;4;0.881;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;44;3;square_middle;1;0;d;d;1;2;1.741777099960018;0.3;44;1;0.739;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;45;3;circle_middle;1;0;k;k;1;1;1.937454400002025;0.6;45;4;0.356;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;46;3;triangle_left;1;0;d;w;0;2;1.8035164999892004;0.9;46;8;0.83;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;47;3;circle_middle;1;0;k;k;1;1;1.6077658000285737;0.6;47;4;0.978;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;48;3;circle_left;8;1;ralt;NA;-1;-1;1.3071638999972492;0.3;48;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;49;3;square_right;1;0;o;o;1;1;1.775810100021772;0.3;49;2;1.153;8
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;50;3;triangle_right;1;0;o;o;1;1;1.7649795999750495;0.9;50;7;1.18;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;51;3;square_middle;1;0;k;k;1;1;1.7733093000133522;0.3;51;3;0.733;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;52;3;square_left;8;1;d;NA;-1;-1;1.3081373000168242;0.6;52;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;53;3;square_right;1;0;d;d;1;2;1.7443958999938332;0.9;53;8;1.253;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;54;3;circle_right;1;0;o;o;1;1;1.7667629000497982;0.9;54;6;0.825;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;55;3;square_left;1;0;ralt;ralt;1;1;2.0553144000004977;0.9;55;6;1.291;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;56;3;triangle_left;1;0;ralt;ralt;1;1;2.0243294999818318;0.6;56;7;0.642;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;57;3;triangle_left;1;0;ralt;ralt;1;1;1.7548443999839947;0.3;57;2;0.492;2
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;58;3;triangle_right;1;0;o;o;1;1;1.708205699978862;0.3;58;6;0.807;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;59;3;triangle_middle;1;0;k;k;1;1;1.715317900001537;0.6;59;7;0.649;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;60;3;circle_left;1;0;ralt;ralt;1;1;1.834411599964369;0.3;60;4;0.768;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;61;3;square_left;8;1;ralt;NA;-1;-1;1.2584555000066757;0.9;61;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;62;3;triangle_right;1;0;w;w;1;2;1.6644418999785557;0.6;62;7;0.453;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;63;3;square_left;1;0;ralt;ralt;1;1;1.7230988000519574;0.6;63;5;0.641;3
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;64;3;square_right;1;0;o;o;1;1;1.8982297999900766;0.9;64;8;0.699;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;65;3;square_middle;8;1;k;NA;-1;-1;1.4162941999966279;0.3;65;-1;-1;-1
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;66;3;circle_right;1;0;lalt;lalt;1;2;1.6449002000153996;0.6;66;7;0.992;7
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;67;3;triangle_right;1;0;w;w;1;2;1.6119733999948949;0.6;67;7;0.751;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;68;3;circle_middle;1;0;lalt;lalt;1;2;1.5594335999921896;0.9;68;7;0.583;4
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;69;3;square_middle;1;0;d;d;1;2;1.5484683000249788;0.3;69;3;0.634;6
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;70;3;square_left;1;0;d;d;1;2;1.7439648000290617;0.3;70;1;0.886;5
1011;1;2;2023-11-20_16h54.26.643;BHT_VTS;59.97904331630535;0;1;71;3;circle_right;1;0;w;lalt;0;2;1.7741166000487283;0.9;71;5;0.654;2
